site,sub_num,age,sex,image,exclusion,category,object,object.basic,image_no,hr,min,sec,msec,timestamp,labels_30,labels_60,labels_180,labels_300,labels_600
American,4473,17,F,001450.02.gif,NA,Toy,toy picnic basket,basket,001450.02,0,14,50,2,890002,0,0,0,0,0
American,4473,17,F,001455.03.gif,NA,Toy,toy picnic basket,basket,001455.03,0,14,55,3,895003,0,0,0,0,0
American,4473,17,F,001500.03.gif,NA,Toy,toy placemat,placemat,001500.03,0,15,0,3,900003,0,0,0,0,0
American,4473,17,F,001505.00.gif,NA,Toy,toy placemat,placemat,001505.00,0,15,5,0,905000,0,0,0,0,0
American,4473,17,F,001510.01.gif,NA,Toy,toy placemat,placemat,001510.01,0,15,10,1,910001,0,0,0,0,0
American,4473,17,F,001515.01.gif,NA,Toy,toy placemat,placemat,001515.01,0,15,15,1,915001,0,0,0,0,0
American,4473,17,F,001520.02.gif,NA,Toy,toy placemat,placemat,001520.02,0,15,20,2,920002,0,0,0,0,0
American,4473,17,F,001520.02.gif,NA,Toy,toy fork,fork,001520.02,0,15,20,2,920002,0,0,0,0,0
American,4473,17,F,001525.02.gif,NA,Toy,toy fork,fork,001525.02,0,15,25,2,925002,0,0,0,0,0
American,4473,17,F,001530.03.gif,NA,Toy,toy picnic basket,basket,001530.03,0,15,30,3,930003,0,0,0,0,0
American,4473,17,F,001535.00.gif,NA,Toy,toy picnic basket,basket,001535.00,0,15,35,0,935000,0,0,0,0,0
American,4473,17,F,001545.01.gif,NA,Toy,toy picnic basket,basket,001545.01,0,15,45,1,945001,0,0,0,0,0
American,4473,17,F,001550.02.gif,NA,Toy,toy picnic basket,basket,001550.02,0,15,50,2,950002,0,0,0,0,0
American,4473,17,F,001555.02.gif,NA,Toy,toy cheese,cheese,001555.02,0,15,55,2,955002,0,0,0,0,0
American,4473,17,F,001600.03.gif,NA,Toy,toy fork,fork,001600.03,0,16,0,3,960003,0,0,0,0,0
American,4473,17,F,001605.03.gif,NA,Toy,toy placemat,placemat,001605.03,0,16,5,3,965003,0,0,0,0,0
American,4473,17,F,001615.01.gif,NA,Toy,toy cheese,cheese,001615.01,0,16,15,1,975001,0,0,0,0,0
American,4473,17,F,001625.02.gif,NA,Toy,toy placemat,placemat,001625.02,0,16,25,2,985002,0,0,0,0,0
American,4473,17,F,001630.02.gif,NA,Toy,toy fork,fork,001630.02,0,16,30,2,990002,0,0,0,0,0
American,4473,17,F,001645.00.gif,NA,Toy,toy fork,fork,001645.00,0,16,45,0,1005000,0,0,0,0,0
American,4473,17,F,001650.01.gif,NA,Toy,toy fork,fork,001650.01,0,16,50,1,1010001,0,0,0,0,0
American,4473,17,F,001655.01.gif,NA,Toy,toy fork,fork,001655.01,0,16,55,1,1015001,0,0,0,0,0
American,4473,17,F,001700.02.gif,NA,Toy,toy fork,fork,001700.02,0,17,0,2,1020002,0,0,0,0,0
American,4473,17,F,001705.02.gif,NA,Toy,toy fork,fork,001705.02,0,17,5,2,1025002,0,0,0,0,0
American,4473,17,F,001710.03.gif,NA,Toy,toy fork,fork,001710.03,0,17,10,3,1030003,0,0,0,0,0
American,4473,17,F,001715.00.gif,NA,Toy,toy fork,fork,001715.00,0,17,15,0,1035000,0,0,0,0,0
American,4473,17,F,001720.01.gif,NA,Toy,toy fork,fork,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,4473,17,F,001720.01.gif,NA,Toy,toy plate,plate,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,4473,17,F,001725.01.gif,NA,Toy,toy fork,fork,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,4473,17,F,001725.01.gif,NA,Toy,toy plate,plate,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,4473,17,F,001730.02.gif,NA,Toy,toy fork,fork,001730.02,0,17,30,2,1050002,0,0,0,0,0
American,4473,17,F,001730.02.gif,NA,Toy,toy plate,plate,001730.02,0,17,30,2,1050002,0,0,0,0,0
American,4473,17,F,001735.02.gif,NA,Toy,toy fork,fork,001735.02,0,17,35,2,1055002,0,0,0,0,0
American,4473,17,F,001735.02.gif,NA,Toy,toy plate,plate,001735.02,0,17,35,2,1055002,0,0,0,0,0
American,4473,17,F,001740.03.gif,NA,Toy,toy orange,orange,001740.03,0,17,40,3,1060003,0,0,0,0,0
American,4473,17,F,001740.03.gif,NA,Toy,toy plate,plate,001740.03,0,17,40,3,1060003,0,0,0,0,0
American,4473,17,F,001740.03.gif,NA,Toy,toy fork,fork,001740.03,0,17,40,3,1060003,0,0,0,0,0
American,4473,17,F,001745.03.gif,NA,Toy,toy orange,orange,001745.03,0,17,45,3,1065003,0,0,0,0,0
American,4473,17,F,001745.03.gif,NA,Toy,toy fork,fork,001745.03,0,17,45,3,1065003,0,0,0,0,0
American,4473,17,F,001745.03.gif,NA,Toy,toy plate,plate,001745.03,0,17,45,3,1065003,0,0,0,0,0
American,4473,17,F,001750.00.gif,NA,Toy,toy orange,orange,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,4473,17,F,001750.00.gif,NA,Toy,toy plate,plate,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,4473,17,F,001750.00.gif,NA,Toy,toy fork,fork,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,4473,17,F,001755.01.gif,NA,Toy,toy orange,orange,001755.01,0,17,55,1,1075001,0,0,0,0,0
American,4473,17,F,001755.01.gif,NA,Toy,toy fork,fork,001755.01,0,17,55,1,1075001,0,0,0,0,0
American,4473,17,F,001755.01.gif,NA,Toy,toy plate,plate,001755.01,0,17,55,1,1075001,0,0,0,0,0
American,4473,17,F,001800.01.gif,NA,Toy,toy orange,orange,001800.01,0,18,0,1,1080001,0,0,0,0,0
American,4473,17,F,001800.01.gif,NA,Toy,toy plate,plate,001800.01,0,18,0,1,1080001,0,0,0,0,0
American,4473,17,F,001800.01.gif,NA,Toy,toy fork,fork,001800.01,0,18,0,1,1080001,0,0,0,0,0
American,4473,17,F,001805.02.gif,NA,Toy,toy orange,orange,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,4473,17,F,001805.02.gif,NA,Toy,toy fork,fork,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,4473,17,F,001805.02.gif,NA,Toy,toy plate,plate,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,4473,17,F,001810.02.gif,NA,OtherLargeImmovable,couch,couch,001810.02,0,18,10,2,1090002,0,0,0,0,0
American,4473,17,F,001815.03.gif,NA,Toy,toy orange,orange,001815.03,0,18,15,3,1095003,0,0,0,0,0
American,4473,17,F,001820.03.gif,NA,Toy,toy teacup,teacup,001820.03,0,18,20,3,1100003,0,0,0,0,0
American,4473,17,F,001820.03.gif,NA,Toy,toy cake,cake,001820.03,0,18,20,3,1100003,0,0,0,0,0
American,4473,17,F,001825.00.gif,NA,Toy,toy teacup,teacup,001825.00,0,18,25,0,1105000,0,0,0,0,0
American,4473,17,F,001825.00.gif,NA,Toy,toy cake,cake,001825.00,0,18,25,0,1105000,0,0,0,0,0
American,4473,17,F,001830.01.gif,NA,Toy,toy teacup,teacup,001830.01,0,18,30,1,1110001,0,0,0,0,0
American,4473,17,F,001830.01.gif,NA,Toy,toy cake,cake,001830.01,0,18,30,1,1110001,0,0,0,0,0
American,4473,17,F,001835.01.gif,NA,Toy,toy teacup,teacup,001835.01,0,18,35,1,1115001,0,0,0,0,0
American,4473,17,F,001835.01.gif,NA,Toy,toy cake,cake,001835.01,0,18,35,1,1115001,0,0,0,0,0
American,4473,17,F,001840.02.gif,NA,Toy,toy teacup,teacup,001840.02,0,18,40,2,1120002,0,0,0,0,0
American,4473,17,F,001840.02.gif,NA,Toy,toy cake,cake,001840.02,0,18,40,2,1120002,0,0,0,0,0
American,4473,17,F,001845.02.gif,NA,Toy,toy teacup,teacup,001845.02,0,18,45,2,1125002,0,0,0,0,0
American,4473,17,F,001845.02.gif,NA,Toy,toy fork,fork,001845.02,0,18,45,2,1125002,0,0,0,0,0
American,4473,17,F,001845.02.gif,NA,Toy,toy cake,cake,001845.02,0,18,45,2,1125002,0,0,0,0,0
American,4473,17,F,001850.03.gif,NA,Toy,toy teacup,teacup,001850.03,0,18,50,3,1130003,0,0,0,0,0
American,4473,17,F,001850.03.gif,NA,Toy,toy cake,cake,001850.03,0,18,50,3,1130003,0,0,0,0,0
American,4473,17,F,001850.03.gif,NA,Toy,toy fork,fork,001850.03,0,18,50,3,1130003,0,0,0,0,0
American,4473,17,F,001855.00.gif,NA,Toy,toy teacup,teacup,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,4473,17,F,001855.00.gif,NA,Toy,toy fork,fork,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,4473,17,F,001855.00.gif,NA,Toy,toy cake,cake,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,4473,17,F,001900.01.gif,NA,Toy,toy teacup,teacup,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,4473,17,F,001900.01.gif,NA,Toy,toy fork,fork,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,4473,17,F,001905.01.gif,NA,Toy,toy teacup,teacup,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,4473,17,F,001905.01.gif,NA,Toy,toy cake,cake,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,4473,17,F,001905.01.gif,NA,Toy,toy fork,fork,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,4473,17,F,001910.02.gif,NA,Toy,toy teacup,teacup,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,4473,17,F,001910.02.gif,NA,Toy,toy fork,fork,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,4473,17,F,001915.02.gif,NA,Toy,toy cake,cake,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,4473,17,F,001920.03.gif,NA,Toy,toy teacup,teacup,001920.03,0,19,20,3,1160003,0,0,0,0,0
American,4473,17,F,001920.03.gif,NA,Toy,toy cake,cake,001920.03,0,19,20,3,1160003,0,0,0,0,0
American,4473,17,F,001925.03.gif,NA,Toy,toy teacup,teacup,001925.03,0,19,25,3,1165003,0,0,0,0,0
American,4473,17,F,001925.03.gif,NA,Toy,toy cake,cake,001925.03,0,19,25,3,1165003,0,0,0,0,0
American,4473,17,F,001930.00.gif,NA,Toy,toy teacup,teacup,001930.00,0,19,30,0,1170000,0,0,0,0,0
American,4473,17,F,001930.00.gif,NA,Toy,toy plate,plate,001930.00,0,19,30,0,1170000,0,0,0,0,0
American,4473,17,F,001930.00.gif,NA,Toy,toy cake,cake,001930.00,0,19,30,0,1170000,0,0,0,0,0
American,4473,17,F,001935.01.gif,NA,Toy,toy teacup,teacup,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,4473,17,F,001935.01.gif,NA,Toy,toy cake,cake,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,4473,17,F,001940.01.gif,NA,Toy,toy teacup,teacup,001940.01,0,19,40,1,1180001,0,0,0,0,0
American,4473,17,F,001940.01.gif,NA,Toy,toy cake,cake,001940.01,0,19,40,1,1180001,0,0,0,0,0
American,4473,17,F,001945.02.gif,NA,Toy,toy teacup,teacup,001945.02,0,19,45,2,1185002,0,0,0,0,0
American,4473,17,F,001945.02.gif,NA,Toy,toy cake,cake,001945.02,0,19,45,2,1185002,0,0,0,0,0
American,4473,17,F,001950.02.gif,NA,Toy,toy teacup,teacup,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,4473,17,F,001950.02.gif,NA,Toy,toy cake,cake,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,4473,17,F,001955.03.gif,NA,Toy,toy teacup,teacup,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,4473,17,F,001955.03.gif,NA,Toy,doll,doll,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,4473,17,F,001955.03.gif,NA,Toy,toy cake,cake,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,4473,17,F,002000.03.gif,NA,Toy,toy teacup,teacup,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,4473,17,F,002000.03.gif,NA,Toy,toy cake,cake,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,4473,17,F,002000.03.gif,NA,Toy,doll,doll,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,4473,17,F,002005.00.gif,NA,Toy,toy teacup,teacup,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,4473,17,F,002010.01.gif,NA,Toy,toy teacup,teacup,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,4473,17,F,002010.01.gif,NA,Toy,toy cake,cake,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,4473,17,F,002015.01.gif,NA,Toy,toy teacup,teacup,002015.01,0,20,15,1,1215001,0,0,0,0,0
American,4473,17,F,002015.01.gif,NA,Toy,toy cake,cake,002015.01,0,20,15,1,1215001,0,0,0,0,0
American,4473,17,F,002020.02.gif,NA,Toy,toy teacup,teacup,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,4473,17,F,002020.02.gif,NA,Toy,doll,doll,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,4473,17,F,002020.02.gif,NA,Toy,toy cake,cake,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,4473,17,F,002025.02.gif,NA,Toy,toy teacup,teacup,002025.02,0,20,25,2,1225002,0,0,0,0,0
American,4473,17,F,002025.02.gif,NA,Toy,toy cake,cake,002025.02,0,20,25,2,1225002,0,0,0,0,0
American,4473,17,F,002025.02.gif,NA,Toy,doll,doll,002025.02,0,20,25,2,1225002,0,0,0,0,0
American,4473,17,F,002030.03.gif,NA,Toy,toy teacup,teacup,002030.03,0,20,30,3,1230003,0,0,0,0,0
American,4473,17,F,002030.03.gif,NA,Toy,toy cake,cake,002030.03,0,20,30,3,1230003,0,0,0,0,0
American,4473,17,F,002035.00.gif,NA,Toy,toy teacup,teacup,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,4473,17,F,002035.00.gif,NA,Toy,doll,doll,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,4473,17,F,002035.00.gif,NA,Toy,toy cake,cake,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,4473,17,F,002040.01.gif,NA,Toy,toy teacup,teacup,002040.01,0,20,40,1,1240001,0,0,0,0,0
American,4473,17,F,002040.01.gif,NA,Toy,toy cake,cake,002040.01,0,20,40,1,1240001,0,0,0,0,0
American,4473,17,F,002040.01.gif,NA,Toy,doll,doll,002040.01,0,20,40,1,1240001,0,0,0,0,0
American,4473,17,F,002045.01.gif,NA,Toy,toy teacup,teacup,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,4473,17,F,002045.01.gif,NA,Toy,doll,doll,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,4473,17,F,002045.01.gif,NA,Toy,toy cake,cake,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,4473,17,F,002050.02.gif,NA,Toy,toy teacup,teacup,002050.02,0,20,50,2,1250002,0,0,0,0,0
American,4473,17,F,002050.02.gif,NA,Toy,toy cake,cake,002050.02,0,20,50,2,1250002,0,0,0,0,0
American,4473,17,F,002050.02.gif,NA,Toy,doll,doll,002050.02,0,20,50,2,1250002,0,0,0,0,0
American,4473,17,F,002055.02.gif,NA,Toy,toy teacup,teacup,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,4473,17,F,002055.02.gif,NA,Toy,doll,doll,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,4473,17,F,002055.02.gif,NA,Toy,toy cake,cake,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,4473,17,F,002100.03.gif,NA,Toy,doll,doll,002100.03,0,21,0,3,1260003,0,0,0,0,0
American,4473,17,F,002100.03.gif,NA,Toy,toy teacup,teacup,002100.03,0,21,0,3,1260003,0,0,0,0,0
American,4473,17,F,002105.03.gif,NA,Toy,doll,doll,002105.03,0,21,5,3,1265003,0,0,0,0,0
American,4473,17,F,002110.00.gif,NA,Toy,doll,doll,002110.00,0,21,10,0,1270000,0,0,0,0,0
American,4473,17,F,002115.01.gif,NA,Toy,doll,doll,002115.01,0,21,15,1,1275001,0,0,0,0,0
American,4473,17,F,002120.01.gif,NA,Toy,doll,doll,002120.01,0,21,20,1,1280001,0,0,0,0,0
American,4473,17,F,002125.02.gif,NA,Toy,doll,doll,002125.02,0,21,25,2,1285002,0,0,0,0,0
American,4473,17,F,002130.02.gif,NA,Toy,doll,doll,002130.02,0,21,30,2,1290002,0,0,0,0,0
American,4473,17,F,002130.02.gif,NA,Toy,toy teacup,teacup,002130.02,0,21,30,2,1290002,0,0,0,0,0
American,4473,17,F,002135.03.gif,NA,Toy,toy teacup,teacup,002135.03,0,21,35,3,1295003,0,0,0,0,0
American,4473,17,F,002135.03.gif,NA,Toy,toy cake,cake,002135.03,0,21,35,3,1295003,0,0,0,0,0
American,4473,17,F,002140.03.gif,NA,Toy,toy teacup,teacup,002140.03,0,21,40,3,1300003,0,0,0,0,0
American,4473,17,F,002140.03.gif,NA,Toy,toy cake,cake,002140.03,0,21,40,3,1300003,0,0,0,0,0
American,4473,17,F,002145.00.gif,NA,Toy,toy teacup,teacup,002145.00,0,21,45,0,1305000,0,0,0,0,0
American,4473,17,F,002150.01.gif,NA,Toy,toy teacup,teacup,002150.01,0,21,50,1,1310001,0,0,0,0,0
American,4473,17,F,002150.01.gif,NA,Toy,toy cake,cake,002150.01,0,21,50,1,1310001,0,0,0,0,0
American,4473,17,F,002155.01.gif,NA,Toy,doll,doll,002155.01,0,21,55,1,1315001,0,0,0,0,0
American,4473,17,F,002155.01.gif,NA,Toy,toy teacup,teacup,002155.01,0,21,55,1,1315001,0,0,0,0,0
American,4473,17,F,002155.01.gif,NA,Toy,toy cake,cake,002155.01,0,21,55,1,1315001,0,0,0,0,0
American,4473,17,F,002200.02.gif,NA,Toy,doll,doll,002200.02,0,22,0,2,1320002,0,0,0,0,0
American,4473,17,F,002200.02.gif,NA,Toy,toy cake,cake,002200.02,0,22,0,2,1320002,0,0,0,0,0
American,4473,17,F,002200.02.gif,NA,Toy,toy teacup,teacup,002200.02,0,22,0,2,1320002,0,0,0,0,0
American,4473,17,F,002205.02.gif,NA,Toy,doll,doll,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,4473,17,F,002205.02.gif,NA,Toy,toy teacup,teacup,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,4473,17,F,002205.02.gif,NA,Toy,toy cake,cake,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,4473,17,F,002210.03.gif,NA,Toy,doll,doll,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,4473,17,F,002210.03.gif,NA,Toy,toy cake,cake,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,4473,17,F,002210.03.gif,NA,Toy,toy teacup,teacup,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,4473,17,F,002215.00.gif,NA,Toy,doll,doll,002215.00,0,22,15,0,1335000,0,0,0,0,0
American,4473,17,F,002215.00.gif,NA,Toy,toy teacup,teacup,002215.00,0,22,15,0,1335000,0,0,0,0,0
American,4473,17,F,002215.00.gif,NA,Toy,toy cake,cake,002215.00,0,22,15,0,1335000,0,0,0,0,0
American,4473,17,F,002220.01.gif,NA,Toy,doll,doll,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,4473,17,F,002220.01.gif,NA,Toy,toy cake,cake,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,4473,17,F,002220.01.gif,NA,Toy,toy teacup,teacup,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,4473,17,F,002225.01.gif,NA,Toy,toy teacup,teacup,002225.01,0,22,25,1,1345001,0,0,0,0,0
American,4473,17,F,002225.01.gif,NA,Toy,toy cake,cake,002225.01,0,22,25,1,1345001,0,0,0,0,0
American,4473,17,F,002230.02.gif,NA,Toy,toy teacup,teacup,002230.02,0,22,30,2,1350002,0,0,0,0,0
American,4473,17,F,002230.02.gif,NA,Toy,toy cake,cake,002230.02,0,22,30,2,1350002,0,0,0,0,0
American,4473,17,F,002235.02.gif,NA,Toy,toy teacup,teacup,002235.02,0,22,35,2,1355002,0,0,0,0,0
American,4473,17,F,002235.02.gif,NA,Toy,toy cake,cake,002235.02,0,22,35,2,1355002,0,0,0,0,0
American,4473,17,F,002240.03.gif,NA,Toy,toy teacup,teacup,002240.03,0,22,40,3,1360003,0,0,0,0,0
American,4473,17,F,002245.03.gif,NA,Toy,toy teacup,teacup,002245.03,0,22,45,3,1365003,0,0,0,0,0
American,4473,17,F,002245.03.gif,NA,Toy,toy biscuit,biscuit,002245.03,0,22,45,3,1365003,0,0,0,0,0
American,4473,17,F,002250.00.gif,NA,Toy,toy teacup,teacup,002250.00,0,22,50,0,1370000,0,0,0,0,0
American,4473,17,F,002250.00.gif,NA,Toy,toy cake,cake,002250.00,0,22,50,0,1370000,0,0,0,0,0
American,4473,17,F,002255.01.gif,NA,Toy,toy teacup,teacup,002255.01,0,22,55,1,1375001,0,0,0,0,0
American,4473,17,F,002255.01.gif,NA,Toy,toy cake,cake,002255.01,0,22,55,1,1375001,0,0,0,0,0
American,4473,17,F,002305.02.gif,NA,Toy,toy teacup,teacup,002305.02,0,23,5,2,1385002,0,0,0,0,0
American,4473,17,F,002305.02.gif,NA,Toy,toy cake,cake,002305.02,0,23,5,2,1385002,0,0,0,0,0
American,4473,17,F,002310.02.gif,NA,Toy,toy teacup,teacup,002310.02,0,23,10,2,1390002,0,0,0,0,0
American,4473,17,F,002310.02.gif,NA,Toy,toy cake,cake,002310.02,0,23,10,2,1390002,0,0,0,0,0
American,4473,17,F,002315.03.gif,NA,Toy,toy teacup,teacup,002315.03,0,23,15,3,1395003,0,0,0,0,0
American,4473,17,F,002315.03.gif,NA,Toy,toy cake,cake,002315.03,0,23,15,3,1395003,0,0,0,0,0
American,4473,17,F,002320.03.gif,NA,Toy,toy teacup,teacup,002320.03,0,23,20,3,1400003,0,0,0,0,0
American,4473,17,F,002320.03.gif,NA,Toy,toy cake,cake,002320.03,0,23,20,3,1400003,0,0,0,0,0
American,4473,17,F,002325.00.gif,NA,Toy,toy teacup,teacup,002325.00,0,23,25,0,1405000,0,0,0,0,0
American,4473,17,F,002325.00.gif,NA,Toy,toy placemat,placemat,002325.00,0,23,25,0,1405000,0,0,0,0,0
American,4473,17,F,002330.01.gif,NA,Toy,toy biscuit,biscuit,002330.01,0,23,30,1,1410001,0,0,0,0,0
American,4473,17,F,002335.01.gif,NA,Toy,toy teacup,teacup,002335.01,0,23,35,1,1415001,0,0,0,0,0
American,4473,17,F,002335.01.gif,NA,Toy,toy biscuit,biscuit,002335.01,0,23,35,1,1415001,0,0,0,0,0
American,4473,17,F,002340.02.gif,NA,Toy,toy teacup,teacup,002340.02,0,23,40,2,1420002,0,0,0,0,0
American,4473,17,F,002340.02.gif,NA,Toy,toy cake,cake,002340.02,0,23,40,2,1420002,0,0,0,0,0
American,4473,17,F,002340.02.gif,NA,Toy,toy biscuit,biscuit,002340.02,0,23,40,2,1420002,0,0,0,0,0
American,4473,17,F,002345.02.gif,NA,Toy,toy teacup,teacup,002345.02,0,23,45,2,1425002,0,0,0,0,0
American,4473,17,F,002345.02.gif,NA,Toy,toy biscuit,biscuit,002345.02,0,23,45,2,1425002,0,0,0,0,0
American,4473,17,F,002345.02.gif,NA,Toy,toy cake,cake,002345.02,0,23,45,2,1425002,0,0,0,0,0
American,4473,17,F,002345.02.gif,NA,Toy,toy placemat,placemat,002345.02,0,23,45,2,1425002,0,0,0,0,0
American,4473,17,F,002350.03.gif,NA,Toy,toy teacup,teacup,002350.03,0,23,50,3,1430003,0,0,0,0,0
American,4473,17,F,002350.03.gif,NA,Toy,toy placemat,placemat,002350.03,0,23,50,3,1430003,0,0,0,0,0
American,4473,17,F,002350.03.gif,NA,Toy,toy cake,cake,002350.03,0,23,50,3,1430003,0,0,0,0,0
American,4473,17,F,002350.03.gif,NA,Toy,toy biscuit,biscuit,002350.03,0,23,50,3,1430003,0,0,0,0,0
American,4473,17,F,002355.00.gif,NA,Toy,toy teacup,teacup,002355.00,0,23,55,0,1435000,0,0,0,0,0
American,4473,17,F,002355.00.gif,NA,Toy,toy biscuit,biscuit,002355.00,0,23,55,0,1435000,0,0,0,0,0
American,4473,17,F,002355.00.gif,NA,Toy,toy cake,cake,002355.00,0,23,55,0,1435000,0,0,0,0,0
American,4473,17,F,002355.00.gif,NA,Toy,toy placemat,placemat,002355.00,0,23,55,0,1435000,0,0,0,0,0
American,4473,17,F,002400.01.gif,NA,Toy,toy teacup,teacup,002400.01,0,24,0,1,1440001,0,0,0,0,0
American,4473,17,F,002400.01.gif,NA,Toy,toy placemat,placemat,002400.01,0,24,0,1,1440001,0,0,0,0,0
American,4473,17,F,002400.01.gif,NA,Toy,toy cake,cake,002400.01,0,24,0,1,1440001,0,0,0,0,0
American,4473,17,F,002400.01.gif,NA,Toy,toy biscuit,biscuit,002400.01,0,24,0,1,1440001,0,0,0,0,0
American,4473,17,F,002405.01.gif,NA,Toy,toy teacup,teacup,002405.01,0,24,5,1,1445001,0,0,0,0,0
American,4473,17,F,002405.01.gif,NA,Toy,toy biscuit,biscuit,002405.01,0,24,5,1,1445001,0,0,0,0,0
American,4473,17,F,002405.01.gif,NA,Toy,toy cake,cake,002405.01,0,24,5,1,1445001,0,0,0,0,0
American,4473,17,F,002405.01.gif,NA,Toy,toy placemat,placemat,002405.01,0,24,5,1,1445001,0,0,0,0,0
American,4473,17,F,002410.02.gif,NA,Toy,toy teacup,teacup,002410.02,0,24,10,2,1450002,0,0,0,0,0
American,4473,17,F,002410.02.gif,NA,Toy,toy placemat,placemat,002410.02,0,24,10,2,1450002,0,0,0,0,0
American,4473,17,F,002410.02.gif,NA,Toy,toy cake,cake,002410.02,0,24,10,2,1450002,0,0,0,0,0
American,4473,17,F,002410.02.gif,NA,Toy,toy biscuit,biscuit,002410.02,0,24,10,2,1450002,0,0,0,0,0
American,4473,17,F,002415.02.gif,NA,Toy,toy cake,cake,002415.02,0,24,15,2,1455002,0,0,0,0,0
American,4473,17,F,002415.02.gif,NA,Toy,toy biscuit,biscuit,002415.02,0,24,15,2,1455002,0,0,0,0,0
American,4473,17,F,002415.02.gif,NA,Toy,toy teacup,teacup,002415.02,0,24,15,2,1455002,0,0,0,0,0
American,4473,17,F,002420.03.gif,NA,Toy,toy placemat,placemat,002420.03,0,24,20,3,1460003,0,0,0,0,0
American,4473,17,F,002420.03.gif,NA,Toy,toy cake,cake,002420.03,0,24,20,3,1460003,0,0,0,0,0
American,4473,17,F,002425.03.gif,NA,StudyRelated,study hat,hat,002425.03,0,24,25,3,1465003,0,0,0,0,0
American,4473,17,F,002450.02.gif,NA,Toy,toy picnic basket,basket,002450.02,0,24,50,2,1490002,0,0,0,0,0
American,4473,17,F,002455.03.gif,NA,Toy,toy picnic basket,basket,002455.03,0,24,55,3,1495003,0,0,0,0,0
American,4473,17,F,002500.03.gif,NA,Toy,toy picnic basket,basket,002500.03,0,25,0,3,1500003,0,0,0,0,0
American,4473,17,F,002505.00.gif,NA,Toy,toy picnic basket,basket,002505.00,0,25,5,0,1505000,0,0,0,0,0
American,4473,17,F,002510.01.gif,NA,Toy,toy cheese,cheese,002510.01,0,25,10,1,1510001,0,0,0,0,0
American,4473,17,F,002510.01.gif,NA,Toy,toy watermelon,watermelon,002510.01,0,25,10,1,1510001,0,0,0,0,0
American,4473,17,F,002515.01.gif,NA,Toy,toy cheese,cheese,002515.01,0,25,15,1,1515001,0,0,0,0,0
American,4473,17,F,002515.01.gif,NA,Toy,toy watermelon,watermelon,002515.01,0,25,15,1,1515001,0,0,0,0,0
American,4473,17,F,002520.02.gif,NA,Toy,toy cheese,cheese,002520.02,0,25,20,2,1520002,0,0,0,0,0
